Paso, Clase 1, Clase 2, Clase 3, Clase 4, Clase 5, Clase 6, Clase 7, Clase 8, Clase 9, Clase 10
1180, 3863, 617, 406, 143, 1, 35, 119, 421, 523, 3872
1181, 3861, 604, 412, 152, 1, 35, 146, 373, 564, 3852
1182, 3863, 582, 439, 144, 2, 34, 138, 406, 538, 3854
1183, 3882, 587, 427, 133, 1, 37, 123, 397, 533, 3880
1184, 3900, 570, 418, 138, 4, 33, 115, 410, 539, 3873
1185, 3889, 560, 428, 150, 3, 34, 118, 427, 534, 3857
1186, 3881, 595, 406, 145, 3, 34, 127, 414, 509, 3886
1187, 3872, 585, 431, 139, 3, 43, 126, 407, 512, 3882
1188, 3864, 588, 432, 142, 4, 37, 137, 397, 541, 3858
1189, 3882, 571, 420, 155, 2, 40, 126, 413, 520, 3871
1190, 3888, 590, 405, 140, 7, 35, 112, 390, 592, 3841
1191, 3901, 556, 444, 126, 3, 35, 105, 428, 523, 3879
1192, 3898, 588, 389, 154, 1, 31, 136, 384, 532, 3887
1193, 3911, 574, 411, 130, 4, 36, 110, 398, 532, 3894
1194, 3913, 566, 424, 124, 3, 32, 118, 392, 532, 3896
1195, 3898, 578, 410, 142, 2, 38, 122, 394, 526, 3890
1196, 3887, 608, 396, 136, 3, 32, 123, 392, 539, 3884
1197, 3884, 571, 439, 133, 3, 32, 132, 389, 558, 3859
1198, 3904, 570, 418, 132, 6, 30, 116, 393, 572, 3859
1199, 3911, 580, 398, 138, 3, 32, 126, 371, 554, 3887
1200, 3884, 586, 428, 128, 4, 32, 147, 369, 535, 3887
1201, 3885, 575, 433, 133, 4, 38, 136, 375, 546, 3875
1202, 3893, 585, 414, 135, 3, 35, 132, 374, 546, 3883
1203, 3873, 602, 414, 140, 1, 34, 144, 379, 528, 3885
1204, 3873, 577, 432, 145, 3, 37, 135, 401, 533, 3864
1205, 3879, 557, 447, 143, 4, 34, 142, 396, 542, 3856
1206, 3890, 579, 407, 151, 3, 40, 137, 375, 537, 3881
1207, 3886, 597, 401, 143, 3, 36, 133, 377, 543, 3881
1208, 3903, 560, 425, 140, 2, 39, 128, 400, 498, 3905
1209, 3907, 565, 427, 129, 2, 36, 129, 385, 513, 3907
1210, 3889, 569, 428, 141, 3, 40, 134, 381, 536, 3879
1211, 3890, 571, 432, 133, 4, 35, 136, 381, 540, 3878
1212, 3898, 560, 446, 122, 4, 40, 113, 415, 505, 3897
1213, 3916, 540, 439, 132, 3, 34, 113, 423, 505, 3895
1214, 3928, 545, 430, 123, 4, 35, 116, 400, 502, 3917
1215, 3938, 544, 423, 124, 1, 33, 122, 390, 488, 3937
1216, 3923, 588, 392, 124, 3, 39, 107, 386, 507, 3931
1217, 3936, 567, 408, 117, 2, 32, 103, 391, 523, 3921
1218, 3924, 560, 418, 126, 2, 36, 117, 387, 513, 3917
1219, 3913, 565, 438, 113, 1, 34, 104, 403, 530, 3899
1220, 3928, 577, 404, 119, 2, 35, 116, 382, 498, 3939
1221, 3921, 563, 427, 115, 4, 34, 114, 388, 524, 3910
1222, 3933, 542, 426, 126, 3, 30, 116, 388, 540, 3896
1223, 3931, 551, 427, 119, 2, 31, 119, 380, 529, 3911
1224, 3914, 560, 434, 118, 4, 33, 100, 428, 510, 3899
1225, 3910, 587, 413, 119, 1, 32, 110, 402, 512, 3914
1226, 3908, 579, 410, 129, 4, 34, 120, 402, 502, 3912
1227, 3900, 569, 408, 149, 4, 37, 130, 385, 540, 3878
1228, 3901, 579, 406, 141, 3, 36, 136, 370, 534, 3894
1229, 3906, 582, 404, 134, 4, 35, 110, 405, 528, 3892
1230, 3898, 593, 416, 123, 0, 35, 118, 381, 538, 3898
1231, 3887, 589, 417, 133, 4, 36, 119, 379, 579, 3857
1232, 3894, 589, 403, 141, 3, 35, 121, 399, 529, 3886
1233, 3897, 588, 401, 142, 2, 43, 103, 394, 555, 3875
1234, 3916, 580, 404, 128, 2, 35, 112, 389, 526, 3908
1235, 3919, 590, 384, 132, 5, 33, 125, 374, 519, 3919
1236, 3921, 579, 385, 141, 4, 31, 126, 388, 510, 3915
1237, 3921, 608, 376, 122, 3, 33, 123, 361, 515, 3938
1238, 3921, 575, 388, 143, 3, 39, 120, 374, 528, 3909
1239, 3913, 556, 429, 128, 4, 37, 125, 397, 497, 3914
1240, 3910, 560, 424, 134, 2, 36, 124, 393, 516, 3901
1241, 3926, 553, 417, 129, 5, 34, 111, 412, 501, 3912
1242, 3907, 574, 410, 138, 1, 34, 125, 403, 495, 3913
1243, 3908, 583, 409, 127, 3, 34, 129, 387, 497, 3923
1244, 3926, 554, 434, 114, 2, 31, 121, 398, 489, 3931
1245, 3910, 586, 408, 124, 2, 31, 115, 413, 487, 3924
1246, 3914, 568, 412, 132, 4, 35, 120, 392, 520, 3903
1247, 3926, 563, 405, 133, 3, 37, 125, 385, 491, 3932
1248, 3917, 574, 400, 134, 5, 28, 122, 397, 524, 3899
1249, 3910, 584, 412, 122, 2, 30, 119, 397, 511, 3913
1250, 3919, 572, 401, 136, 2, 33, 125, 377, 529, 3906
1251, 3919, 572, 405, 130, 4, 35, 112, 387, 538, 3898
1252, 3906, 576, 403, 144, 1, 36, 127, 377, 539, 3891
1253, 3902, 583, 419, 125, 1, 36, 103, 414, 519, 3898
1254, 3900, 596, 404, 128, 2, 34, 103, 396, 559, 3878
1255, 3894, 576, 413, 144, 3, 41, 109, 404, 547, 3869
1256, 3885, 571, 425, 145, 4, 38, 124, 403, 542, 3863
1257, 3893, 590, 419, 124, 4, 34, 125, 383, 539, 3889
1258, 3888, 586, 427, 126, 3, 36, 126, 378, 552, 3878
1259, 3874, 594, 419, 138, 5, 33, 118, 405, 570, 3844
1260, 3875, 607, 412, 133, 3, 34, 113, 401, 565, 3857
1261, 3885, 570, 428, 144, 3, 37, 121, 411, 537, 3864
1262, 3871, 587, 407, 163, 2, 42, 134, 395, 538, 3861
1263, 3873, 567, 438, 149, 3, 38, 132, 402, 550, 3848
1264, 3864, 565, 445, 153, 3, 38, 121, 414, 583, 3814
1265, 3851, 609, 429, 135, 6, 41, 118, 393, 592, 3826
1266, 3846, 591, 449, 141, 3, 38, 107, 412, 627, 3786
1267, 3848, 598, 429, 150, 5, 35, 125, 405, 601, 3804
1268, 3846, 584, 440, 158, 2, 34, 122, 432, 580, 3802
1269, 3849, 597, 426, 155, 3, 34, 119, 431, 571, 3815
1270, 3875, 595, 419, 135, 6, 38, 102, 411, 582, 3837
1271, 3862, 607, 404, 157, 0, 39, 120, 391, 588, 3832
1272, 3885, 591, 405, 147, 2, 35, 125, 378, 579, 3853
1273, 3893, 575, 411, 149, 2, 33, 125, 404, 537, 3871
1274, 3890, 554, 438, 146, 2, 34, 136, 389, 554, 3857
1275, 3886, 567, 437, 137, 3, 35, 132, 386, 556, 3861
1276, 3883, 596, 420, 130, 1, 34, 125, 387, 545, 3879
1277, 3891, 584, 414, 140, 1, 33, 128, 412, 496, 3901
1278, 3897, 587, 410, 129, 7, 33, 128, 382, 542, 3885
1279, 3878, 572, 428, 152, 0, 32, 136, 399, 550, 3853
1280, 3867, 612, 400, 148, 3, 39, 142, 364, 558, 3867
1281, 3868, 610, 422, 126, 4, 38, 118, 396, 550, 3868
1282, 3869, 618, 411, 130, 2, 45, 116, 388, 534, 3887
1283, 3889, 569, 438, 131, 3, 37, 139, 376, 533, 3885
1284, 3897, 593, 401, 137, 2, 37, 125, 384, 523, 3901
1285, 3893, 590, 417, 122, 8, 39, 126, 378, 532, 3895
1286, 3900, 589, 405, 135, 1, 39, 130, 384, 494, 3923
1287, 3883, 610, 417, 114, 6, 40, 131, 361, 535, 3903
1288, 3879, 597, 433, 119, 2, 36, 125, 389, 531, 3889
1289, 3878, 582, 438, 128, 4, 49, 125, 380, 527, 3889
1290, 3883, 610, 405, 128, 4, 39, 130, 372, 530, 3899
1291, 3878, 603, 407, 139, 3, 47, 132, 364, 534, 3893
1292, 3884, 610, 402, 132, 2, 42, 120, 395, 500, 3913
1293, 3876, 589, 402, 161, 2, 42, 138, 388, 526, 3876
1294, 3887, 596, 409, 136, 2, 35, 129, 390, 523, 3893
1295, 3897, 583, 403, 145, 2, 41, 118, 402, 510, 3899
1296, 3903, 576, 406, 142, 3, 35, 126, 389, 530, 3890
1297, 3907, 558, 434, 130, 1, 37, 134, 378, 514, 3907
1298, 3917, 583, 401, 125, 4, 37, 126, 356, 538, 3913
1299, 3913, 595, 393, 125, 4, 41, 102, 387, 528, 3912
1300, 3925, 598, 391, 112, 4, 38, 108, 374, 508, 3942
1301, 3935, 581, 389, 123, 2, 40, 115, 366, 499, 3950
1302, 3928, 574, 395, 130, 3, 34, 124, 371, 516, 3925
1303, 3941, 557, 407, 121, 4, 36, 114, 388, 488, 3944
1304, 3921, 564, 402, 142, 1, 43, 132, 354, 522, 3919
1305, 3933, 587, 374, 131, 5, 36, 123, 362, 511, 3938
1306, 3938, 591, 395, 105, 1, 41, 116, 356, 476, 3981
1307, 3940, 577, 407, 105, 1, 37, 108, 385, 468, 3972
1308, 3943, 570, 413, 100, 4, 34, 118, 381, 460, 3977
1309, 3929, 579, 404, 113, 5, 36, 128, 372, 474, 3960
1310, 3936, 574, 394, 124, 2, 36, 105, 404, 475, 3950
1311, 3934, 558, 415, 120, 3, 37, 115, 386, 495, 3937
1312, 3926, 569, 397, 135, 3, 40, 113, 390, 501, 3926
1313, 3921, 578, 399, 128, 4, 40, 118, 372, 518, 3922
1314, 3930, 593, 375, 131, 1, 41, 109, 373, 503, 3944
1315, 3918, 579, 379, 149, 5, 43, 133, 349, 535, 3910
1316, 3911, 605, 373, 137, 4, 38, 126, 359, 530, 3917
1317, 3923, 573, 405, 127, 2, 38, 117, 380, 509, 3926
1318, 3896, 593, 404, 137, 0, 38, 134, 377, 504, 3917
1319, 3900, 611, 377, 139, 3, 41, 132, 367, 500, 3930
1320, 3913, 585, 404, 125, 3, 38, 123, 383, 493, 3933
1321, 3918, 600, 397, 114, 1, 38, 131, 366, 463, 3972
1322, 3932, 573, 411, 113, 1, 37, 128, 350, 506, 3949
1323, 3925, 594, 391, 118, 2, 34, 128, 368, 482, 3958
1324, 3923, 584, 409, 110, 4, 41, 138, 351, 468, 3972
1325, 3925, 590, 387, 126, 2, 39, 135, 356, 477, 3963
1326, 3928, 565, 416, 119, 2, 35, 122, 371, 514, 3928
1327, 3947, 559, 403, 117, 4, 37, 110, 386, 482, 3955
1328, 3932, 577, 384, 135, 2, 38, 121, 368, 507, 3936
1329, 3961, 566, 389, 112, 2, 37, 117, 359, 471, 3986
1330, 3960, 571, 392, 105, 2, 34, 115, 378, 441, 4002
1331, 3966, 576, 388, 96, 4, 36, 124, 339, 462, 4009
1332, 3949, 592, 379, 106, 4, 34, 122, 347, 488, 3979
1333, 3939, 575, 394, 117, 5, 34, 136, 350, 490, 3960
1334, 3935, 576, 380, 136, 3, 40, 130, 370, 466, 3964
1335, 3936, 555, 411, 125, 3, 33, 143, 360, 483, 3951
1336, 3927, 566, 414, 122, 1, 40, 134, 372, 458, 3966
1337, 3926, 553, 422, 123, 6, 37, 124, 397, 476, 3936
1338, 3913, 550, 419, 144, 4, 35, 149, 355, 539, 3892
1339, 3919, 583, 399, 127, 2, 37, 130, 359, 514, 3930
1340, 3908, 582, 402, 136, 2, 39, 124, 383, 508, 3916
1341, 3904, 575, 417, 131, 3, 39, 119, 391, 519, 3902
1342, 3905, 540, 460, 122, 3, 43, 118, 406, 500, 3903
1343, 3902, 572, 399, 154, 3, 41, 129, 381, 531, 3888
1344, 3912, 567, 424, 123, 4, 34, 104, 426, 500, 3906
1345, 3914, 566, 421, 126, 3, 31, 128, 389, 512, 3910
1346, 3913, 591, 399, 125, 2, 33, 132, 391, 462, 3952
1347, 3914, 573, 418, 119, 6, 35, 122, 404, 476, 3933
1348, 3904, 587, 407, 127, 5, 32, 128, 379, 532, 3899
1349, 3904, 572, 414, 136, 4, 30, 130, 391, 532, 3887
1350, 3905, 582, 424, 116, 3, 34, 130, 364, 536, 3906
1351, 3895, 582, 414, 138, 1, 32, 123, 404, 523, 3888
1352, 3885, 591, 416, 137, 1, 34, 136, 376, 542, 3882
1353, 3871, 594, 416, 144, 5, 33, 137, 392, 551, 3857
1354, 3887, 600, 413, 128, 2, 34, 114, 413, 514, 3895
1355, 3890, 561, 430, 145, 4, 32, 136, 388, 560, 3854
1356, 3885, 566, 432, 144, 3, 35, 135, 395, 539, 3866
1357, 3846, 610, 435, 138, 1, 39, 141, 391, 537, 3862
1358, 3874, 561, 457, 131, 7, 32, 123, 415, 569, 3831
1359, 3877, 561, 441, 149, 2, 33, 117, 437, 541, 3842
1360, 3877, 566, 445, 140, 2, 30, 118, 426, 558, 3838
1361, 3873, 557, 438, 159, 3, 28, 132, 420, 574, 3816
1362, 3886, 562, 437, 142, 3, 29, 114, 427, 562, 3838
1363, 3899, 579, 406, 145, 1, 31, 107, 429, 527, 3876
1364, 3897, 559, 435, 135, 4, 34, 115, 398, 573, 3850
1365, 3877, 578, 436, 136, 3, 33, 132, 391, 560, 3854
1366, 3888, 577, 414, 149, 2, 27, 136, 394, 556, 3857
1367, 3875, 592, 422, 138, 3, 34, 123, 405, 547, 3861
1368, 3872, 581, 429, 145, 3, 33, 116, 419, 568, 3834
1369, 3882, 573, 433, 141, 1, 31, 120, 412, 558, 3849
1370, 3892, 576, 412, 144, 6, 33, 126, 400, 546, 3865
1371, 3888, 577, 413, 151, 1, 31, 111, 399, 605, 3824
1372, 3872, 580, 416, 160, 2, 36, 124, 408, 568, 3834
1373, 3875, 563, 444, 145, 3, 34, 119, 405, 595, 3817
1374, 3869, 580, 434, 146, 1, 32, 127, 399, 583, 3829
1375, 3849, 586, 438, 156, 1, 37, 120, 419, 588, 3806
1376, 3870, 570, 432, 156, 2, 39, 109, 418, 591, 3813
1377, 3872, 584, 433, 138, 3, 33, 119, 411, 565, 3842
1378, 3871, 567, 436, 153, 3, 30, 131, 430, 537, 3842
1379, 3866, 565, 439, 157, 3, 34, 135, 387, 611, 3803
1380, 3889, 570, 405, 164, 2, 36, 128, 400, 552, 3854
1381, 3874, 562, 416, 176, 2, 37, 121, 411, 597, 3804
1382, 3875, 551, 458, 145, 1, 33, 123, 413, 579, 3822
1383, 3883, 543, 458, 143, 3, 35, 127, 408, 563, 3837
1384, 3867, 600, 406, 156, 1, 34, 115, 403, 597, 3821
1385, 3853, 589, 420, 163, 5, 36, 133, 388, 619, 3794
1386, 3850, 606, 420, 150, 4, 42, 126, 388, 590, 3824
1387, 3850, 598, 420, 160, 2, 38, 129, 399, 589, 3815
1388, 3856, 587, 426, 157, 4, 35, 123, 416, 585, 3811
1389, 3849, 598, 406, 174, 3, 33, 113, 419, 635, 3770
1390, 3866, 570, 420, 172, 2, 36, 121, 427, 573, 3813
1391, 3880, 557, 443, 147, 3, 35, 124, 411, 562, 3838
1392, 3865, 556, 446, 158, 5, 35, 126, 404, 616, 3789
1393, 3879, 560, 428, 160, 3, 32, 112, 404, 636, 3786
1394, 3879, 577, 413, 159, 2, 31, 119, 402, 603, 3815
1395, 3874, 584, 414, 156, 2, 31, 113, 420, 585, 3821
1396, 3881, 574, 408, 166, 1, 30, 125, 391, 615, 3809
1397, 3893, 579, 402, 153, 3, 32, 109, 399, 601, 3829
1398, 3894, 546, 432, 152, 6, 27, 129, 390, 615, 3809
1399, 3883, 564, 437, 144, 2, 30, 128, 398, 578, 3836
1400, 3885, 579, 427, 137, 2, 32, 117, 408, 557, 3856
1401, 3865, 594, 410, 158, 3, 31, 121, 397, 619, 3802
1402, 3864, 606, 406, 154, 0, 30, 128, 397, 582, 3833
1403, 3859, 586, 428, 152, 5, 36, 126, 396, 604, 3808
1404, 3862, 595, 404, 167, 2, 30, 146, 378, 598, 3818
1405, 3859, 602, 403, 164, 2, 28, 147, 383, 589, 3823
1406, 3876, 607, 388, 157, 2, 30, 118, 402, 584, 3836
1407, 3890, 581, 412, 145, 2, 24, 130, 396, 570, 3850
1408, 3883, 582, 400, 162, 3, 29, 129, 393, 591, 3828
1409, 3893, 575, 417, 141, 4, 27, 118, 391, 604, 3830
1410, 3901, 583, 402, 141, 3, 31, 119, 379, 583, 3858
1411, 3914, 552, 420, 142, 2, 28, 119, 397, 563, 3863
1412, 3904, 556, 431, 136, 3, 27, 112, 407, 580, 3844
1413, 3901, 558, 416, 152, 3, 27, 113, 427, 557, 3846
1414, 3897, 545, 436, 149, 3, 29, 114, 409, 600, 3818
1415, 3911, 554, 415, 146, 4, 30, 95, 425, 583, 3837
1416, 3911, 580, 402, 134, 3, 29, 109, 386, 583, 3863
1417, 3906, 518, 471, 134, 1, 32, 132, 392, 558, 3856
1418, 3873, 574, 423, 158, 2, 33, 128, 413, 560, 3836
1419, 3877, 571, 407, 173, 2, 29, 135, 407, 577, 3822
1420, 3882, 557, 423, 161, 7, 29, 121, 423, 589, 3808
1421, 3879, 587, 413, 149, 2, 35, 121, 393, 579, 3842
1422, 3882, 587, 410, 147, 4, 35, 121, 397, 567, 3850
1423, 3872, 588, 408, 160, 2, 37, 129, 393, 571, 3840
1424, 3888, 575, 409, 157, 1, 31, 115, 412, 575, 3837
1425, 3894, 547, 428, 157, 4, 32, 119, 406, 593, 3820
1426, 3881, 577, 397, 173, 2, 34, 125, 394, 599, 3818
1427, 3901, 585, 403, 139, 2, 30, 111, 377, 609, 3843
1428, 3889, 586, 383, 170, 2, 32, 123, 391, 591, 3833
1429, 3885, 563, 406, 171, 5, 35, 135, 361, 641, 3798
1430, 3887, 577, 413, 151, 2, 30, 122, 374, 630, 3814
1431, 3888, 563, 439, 139, 1, 32, 121, 404, 563, 3850
1432, 3885, 591, 408, 139, 7, 31, 124, 376, 604, 3835
1433, 3891, 595, 392, 149, 3, 32, 108, 396, 594, 3840
1434, 3879, 571, 432, 145, 3, 31, 128, 401, 572, 3838
1435, 3875, 574, 423, 154, 4, 31, 140, 395, 564, 3840
1436, 3899, 577, 425, 127, 2, 37, 119, 380, 551, 3883
1437, 3902, 572, 405, 148, 3, 35, 121, 381, 573, 3860
1438, 3908, 552, 428, 140, 2, 43, 125, 375, 539, 3888
1439, 3913, 554, 414, 146, 3, 36, 119, 383, 565, 3867
1440, 3897, 554, 427, 146, 6, 38, 117, 392, 583, 3840
1441, 3913, 549, 425, 141, 2, 33, 121, 394, 547, 3875
1442, 3933, 530, 426, 138, 3, 35, 114, 408, 510, 3903
1443, 3914, 560, 433, 122, 1, 29, 124, 379, 550, 3888
1444, 3928, 560, 397, 142, 3, 32, 125, 365, 559, 3889
1445, 3935, 561, 388, 145, 1, 34, 128, 360, 536, 3912
1446, 3939, 541, 415, 133, 2, 32, 129, 378, 507, 3924
1447, 3918, 551, 393, 163, 5, 34, 140, 360, 570, 3866
1448, 3901, 594, 384, 148, 3, 39, 104, 383, 584, 3860
1449, 3903, 596, 368, 158, 5, 34, 125, 362, 591, 3858
1450, 3905, 578, 398, 142, 7, 32, 128, 368, 580, 3862
1451, 3889, 571, 420, 147, 3, 36, 131, 388, 551, 3864
1452, 3898, 590, 390, 146, 6, 35, 110, 400, 562, 3863
1453, 3900, 559, 428, 141, 2, 37, 135, 354, 585, 3859
1454, 3911, 563, 410, 143, 3, 36, 112, 385, 574, 3863
1455, 3884, 583, 407, 155, 1, 38, 124, 382, 578, 3848
1456, 3893, 580, 421, 134, 2, 31, 131, 376, 563, 3869
1457, 3908, 553, 414, 153, 2, 32, 122, 398, 558, 3860
1458, 3902, 560, 413, 152, 3, 32, 135, 383, 555, 3865
1459, 3901, 559, 418, 149, 3, 33, 135, 383, 551, 3868
1460, 3907, 560, 408, 152, 3, 34, 124, 386, 564, 3862
1461, 3896, 574, 410, 144, 6, 35, 129, 368, 587, 3851
1462, 3898, 562, 432, 134, 4, 28, 129, 383, 579, 3851
1463, 3888, 571, 424, 145, 2, 33, 118, 405, 566, 3848
1464, 3879, 553, 432, 163, 3, 32, 144, 381, 596, 3817
1465, 3889, 555, 428, 157, 1, 34, 126, 401, 570, 3839
1466, 3886, 541, 451, 149, 3, 36, 132, 397, 568, 3837
1467, 3891, 574, 417, 144, 4, 32, 119, 404, 563, 3852
1468, 3901, 560, 411, 156, 2, 27, 133, 391, 569, 3850
1469, 3894, 576, 398, 158, 4, 35, 124, 398, 554, 3859
1470, 3888, 571, 401, 165, 5, 32, 122, 401, 592, 3823
1471, 3883, 565, 418, 159, 5, 29, 125, 386, 635, 3795
1472, 3890, 593, 387, 157, 3, 31, 132, 361, 608, 3838
1473, 3898, 562, 404, 164, 2, 37, 138, 372, 564, 3859
1474, 3885, 551, 418, 171, 5, 36, 126, 393, 612, 3803
1475, 3886, 576, 418, 144, 6, 40, 118, 388, 578, 3846
1476, 3885, 569, 421, 153, 2, 32, 124, 397, 584, 3833
1477, 3878, 585, 416, 149, 2, 30, 123, 385, 613, 3819
1478, 3886, 571, 418, 153, 2, 28, 127, 390, 601, 3824
1479, 3889, 546, 432, 162, 1, 28, 128, 411, 582, 3821
1480, 3858, 583, 427, 159, 3, 33, 115, 417, 615, 3790
1481, 3853, 585, 439, 149, 4, 32, 135, 404, 585, 3814
1482, 3852, 592, 412, 170, 4, 33, 134, 403, 602, 3798
1483, 3873, 584, 424, 146, 3, 31, 127, 398, 581, 3833
1484, 3882, 580, 422, 144, 2, 32, 125, 408, 545, 3860
1485, 3864, 604, 427, 132, 3, 36, 136, 362, 590, 3846
1486, 3879, 573, 438, 137, 3, 38, 130, 402, 526, 3874
1487, 3858, 602, 418, 150, 2, 33, 140, 389, 566, 3842
1488, 3877, 569, 431, 149, 4, 31, 132, 404, 566, 3837
1489, 3872, 606, 417, 132, 3, 34, 132, 380, 556, 3868
1490, 3865, 596, 421, 144, 4, 29, 139, 386, 581, 3835
1491, 3868, 575, 435, 151, 1, 34, 132, 401, 568, 3835
1492, 3858, 596, 427, 146, 3, 38, 114, 414, 578, 3826
1493, 3861, 597, 407, 163, 2, 34, 135, 405, 557, 3839
1494, 3858, 609, 416, 145, 2, 30, 135, 400, 559, 3846
1495, 3851, 613, 422, 143, 1, 32, 139, 396, 553, 3850
1496, 3853, 584, 436, 156, 1, 32, 144, 407, 554, 3833
1497, 3847, 619, 432, 129, 3, 31, 118, 418, 568, 3835
1498, 3850, 606, 430, 142, 2, 34, 133, 402, 561, 3840
1499, 3839, 608, 433, 148, 2, 35, 146, 381, 586, 3822
1500, 3834, 610, 421, 162, 3, 32, 140, 410, 582, 3806
1501, 3845, 600, 426, 156, 3, 36, 133, 414, 561, 3826
1502, 3843, 613, 421, 149, 4, 32, 129, 414, 575, 3820
1503, 3830, 613, 434, 151, 2, 36, 137, 407, 573, 3817
1504, 3840, 605, 418, 163, 4, 36, 144, 402, 566, 3822
1505, 3851, 595, 430, 151, 3, 36, 136, 407, 554, 3837
1506, 3845, 619, 410, 153, 3, 34, 126, 403, 590, 3817
1507, 3841, 623, 402, 161, 3, 38, 121, 401, 605, 3805
1508, 3824, 609, 438, 157, 2, 33, 129, 414, 617, 3777
1509, 3827, 603, 424, 173, 3, 35, 131, 403, 643, 3758
1510, 3835, 567, 439, 185, 4, 38, 131, 430, 611, 3760
1511, 3854, 574, 436, 162, 4, 31, 133, 404, 617, 3785
1512, 3853, 592, 424, 158, 3, 33, 137, 406, 571, 3823
1513, 3836, 589, 441, 161, 3, 33, 129, 430, 587, 3791
1514, 3832, 593, 422, 181, 2, 34, 136, 411, 622, 3767
1515, 3853, 584, 432, 158, 3, 34, 107, 436, 605, 3788
1516, 3849, 566, 454, 160, 1, 33, 137, 417, 581, 3802
1517, 3848, 598, 417, 162, 5, 37, 122, 416, 592, 3803
1518, 3841, 610, 429, 148, 2, 35, 113, 414, 613, 3795
1519, 3858, 592, 412, 166, 2, 36, 110, 437, 574, 3813
1520, 3835, 611, 414, 169, 1, 37, 124, 400, 630, 3779
1521, 3838, 618, 421, 152, 1, 37, 134, 386, 598, 3815
1522, 3859, 599, 414, 155, 3, 40, 128, 393, 574, 3835
1523, 3873, 591, 396, 167, 3, 36, 130, 404, 554, 3846
1524, 3876, 568, 427, 156, 3, 42, 121, 389, 593, 3825
1525, 3852, 602, 412, 162, 2, 42, 116, 404, 596, 3812
1526, 3873, 587, 412, 155, 3, 35, 114, 410, 586, 3825
1527, 3878, 574, 414, 162, 2, 40, 128, 385, 582, 3835
1528, 3869, 584, 429, 146, 2, 34, 125, 396, 585, 3830
1529, 3843, 591, 434, 157, 5, 38, 118, 424, 596, 3794
1530, 3854, 596, 416, 162, 2, 39, 122, 397, 606, 3806
1531, 3844, 578, 451, 154, 3, 38, 130, 397, 618, 3787
1532, 3839, 595, 442, 151, 3, 32, 126, 423, 592, 3797
1533, 3840, 589, 434, 165, 2, 33, 136, 406, 608, 3787
1534, 3841, 570, 446, 170, 3, 33, 119, 435, 625, 3758
1535, 3846, 590, 419, 174, 1, 34, 127, 429, 579, 3801
1536, 3840, 585, 459, 141, 5, 36, 123, 417, 599, 3795
1537, 3850, 608, 427, 144, 1, 35, 126, 397, 586, 3826
1538, 3858, 590, 428, 154, 0, 38, 135, 408, 535, 3854
1539, 3847, 575, 459, 147, 2, 38, 137, 389, 601, 3805
1540, 3850, 592, 415, 170, 3, 38, 133, 395, 603, 3801
1541, 3863, 559, 440, 165, 3, 41, 133, 399, 585, 3812
1542, 3869, 601, 419, 139, 2, 39, 128, 379, 566, 3858
1543, 3867, 567, 451, 143, 2, 36, 132, 407, 552, 3843
1544, 3865, 555, 454, 153, 3, 38, 138, 399, 570, 3825
1545, 3861, 580, 452, 134, 3, 38, 130, 398, 560, 3844
1546, 3859, 593, 441, 135, 2, 37, 122, 406, 562, 3843
1547, 3865, 581, 440, 141, 3, 41, 124, 402, 556, 3847
1548, 3872, 593, 439, 125, 1, 40, 134, 391, 506, 3899
1549, 3887, 555, 447, 139, 2, 37, 126, 419, 510, 3878
1550, 3881, 563, 434, 149, 3, 37, 131, 420, 509, 3873
1551, 3874, 576, 427, 150, 3, 37, 132, 389, 570, 3842
1552, 3902, 568, 415, 142, 3, 44, 115, 402, 511, 3898
1553, 3893, 568, 440, 126, 3, 42, 109, 391, 561, 3867
1554, 3895, 572, 426, 134, 3, 39, 124, 379, 552, 3876
1555, 3878, 615, 400, 133, 4, 44, 120, 379, 536, 3891
1556, 3875, 613, 410, 131, 1, 37, 127, 390, 521, 3895
1557, 3868, 580, 439, 140, 3, 44, 123, 403, 539, 3861
1558, 3860, 598, 411, 156, 5, 42, 130, 391, 568, 3839
1559, 3869, 583, 428, 147, 3, 39, 118, 410, 562, 3841
1560, 3858, 597, 436, 137, 2, 40, 117, 392, 593, 3828
1561, 3872, 585, 422, 149, 2, 35, 122, 408, 562, 3843
1562, 3875, 583, 419, 149, 4, 36, 130, 395, 560, 3849
1563, 3855, 606, 417, 150, 2, 40, 130, 388, 572, 3840
1564, 3872, 579, 447, 125, 7, 41, 125, 399, 539, 3866
1565, 3854, 612, 414, 148, 2, 37, 122, 409, 560, 3842
1566, 3861, 589, 430, 147, 3, 41, 124, 413, 540, 3852
1567, 3866, 610, 409, 142, 3, 36, 114, 394, 592, 3834
1568, 3888, 591, 408, 141, 2, 38, 122, 390, 540, 3880
1569, 3895, 569, 416, 145, 5, 39, 123, 401, 529, 3878
1570, 3887, 588, 415, 134, 6, 42, 117, 385, 555, 3871
1571, 3904, 581, 400, 141, 4, 40, 120, 392, 516, 3902
1572, 3900, 560, 424, 144, 2, 39, 122, 383, 560, 3866
1573, 3883, 580, 414, 150, 3, 38, 124, 385, 576, 3847
1574, 3882, 602, 393, 150, 3, 42, 111, 392, 565, 3860
1575, 3888, 591, 408, 139, 4, 43, 113, 381, 567, 3866
1576, 3905, 591, 388, 143, 3, 41, 117, 376, 541, 3895
1577, 3899, 586, 410, 132, 3, 38, 117, 375, 561, 3879
